ID,Name,Age,Nationality,Overall,Club,Preferred Foot,Weak Foot,Skill Moves,Position,Height(cm),Weight(kg),Kit Number
208782,22 M. van der Hart,27,Netherlands,67,Lech Poznań,Left,3,1,SUB,188,87,1
267932,C. Tourish,27,Republic of Ireland,55,Finn Harps,Right,3,2,RCB,188,82,2
252885,20 M. Edmondson,17,United Kingdom,50,Bolton Wanderers,Left,3,2,RES,182,75,40
230674,21 F. Alastra,22,Italy,65,Parma,Right,2,1,RES,185,79,46
198285,L. Nicholls,29,United Kingdom,72,Huddersfield Town,Right,3,1,GK,191,85,21
226524,M. Johansson,23,Sweden,66,Hamburger SV,Right,2,1,RES,193,86,16
201328,15 G. Adam,23,Scotland,56,Dundee FC,Left,2,1,RES,185,74,27
257922,J. Hull,20,United Kingdom,54,Rotherham United,Right,2,2,RES,198,94,25
269530,Liu Haofan,18,China PR,49,Zhejiang Professional FC,Right,3,2,RES,185,78,5
268930,22 He Yiran,16,China PR,48,Changchun Yatai FC,Right,3,2,RES,184,75,34
202125,J. Bonham,28,Republic of Ireland,66,Stoke City,Right,3,1,SUB,193,95,13
262018,22 S. Morrissey,18,Republic of Ireland,50,Waterford FC,Right,2,2,RES,189,74,25
230653,J. Wollacott,25,Ghana,65,Charlton Athletic,Right,2,1,GK,190,80,1
253838,C. Flores,31,Venezuela,65,Deportivo La Guaira FC,Right,2,1,SUB,193,89,12
253638,22 J. Pinto,41,Peru,63,Sport Huancayo,Right,1,1,SUB,183,75,21
240913,C. Kelleher,23,Republic of Ireland,73,Liverpool,Right,3,1,SUB,188,74,62
223898,P. Bernardoni,25,France,76,Angers SCO,Left,2,1,GK,190,78,1
216692,S. Torrico,42,Argentina,72,San Lorenzo de Almagro,Right,2,1,GK,183,84,12
183521,09 V. van den Berg,19,Netherlands,61,,Right,4,1,,176,73,nan
188836,J. Steele,31,United Kingdom,65,Brighton & Hove Albion,Right,3,1,SUB,188,79,23
255551,22 Cho Suk Young,24,Korea Republic,51,FC Seoul,Right,3,2,SUB,190,88,3
104389,R. Jarstein,37,Norway,72,Hertha BSC,Right,4,1,SUB,192,88,22
257693,22 Zhang Haochen,21,China PR,49,Qingdao FC,Right,2,2,SUB,177,70,35
255283,20 Kim Yeong Geun,22,Korea Republic,44,Gyeongnam FC,Right,3,2,RES,174,71,43
182207,D. Stockdale,36,United Kingdom,68,Sheffield Wednesday,Right,3,1,GK,191,84,31
205812,P. Terracciano,32,Italy,76,Fiorentina,Right,2,1,SUB,193,78,1
257968,Fu Yuncheng,23,China PR,50,Guangzhou City,Right,2,2,RES,187,79,17
260018,D. Odumosu,21,Republic of Ireland,60,St. Patrick's Athletic,Right,3,1,SUB,185,80,23
194333,R. Gikiewicz,34,Poland,77,FC Augsburg,Right,2,1,GK,190,81,1
243647,A. Bayındır,24,Turkey,78,Fenerbahçe SK,Right,2,1,GK,198,73,1
260623,21 M. Wright,33,United Kingdom,47,Crawley Town,Left,1,2,RES,178,81,30
194781,22 Renan Ribeiro,31,Brazil,71,Sporting CP,Right,2,1,SUB,193,88,40
270510,R. Bowden,18,Republic of Ireland,51,UCD AFC,Right,2,2,SUB,188,80,5
253636,22 P. Galindo,26,Bolivia,64,Club Always Ready,Right,2,1,GK,180,75,23
116314,22 D. Martin,35,United Kingdom,64,West Ham United,Right,2,1,RES,188,86,25
269019,Wu Junjie,19,China PR,46,Guangzhou City,Left,3,2,RES,188,83,41
191628,L. Chichizola,32,Argentina,71,Parma,Right,3,1,SUB,182,80,22
257425,22 G. Gutiérrez,24,Mexico,64,Deportivo Toluca,Right,3,1,SUB,181,67,12
268969,Li Peinan,21,China PR,48,Hebei FC,Right,3,2,SUB,185,75,35
214415,22 E. Chaux,29,Colombia,70,Junior FC,Right,3,1,RES,189,75,12
241777,A. Tagnaouti,26,Morocco,71,,Right,2,1,SUB,192,85,22
217096,J. Lumley,27,United Kingdom,67,Reading,Right,3,1,GK,190,73,1
261246,M. Bozinovski,21,North Macedonia,54,Melbourne Victory,Right,2,2,RES,195,88,31
268632,R. Welch,18,United Kingdom,53,Everton,Right,3,2,RES,196,94,51
225203,L. Kelly,26,Scotland,70,Motherwell,Right,3,1,GK,184,85,1
243585,G. Bazunu,20,Republic of Ireland,70,Southampton,Right,2,1,GK,189,78,31
254396,L. Claros,24,Bolivia,61,Club Always Ready,Right,2,1,GK,184,88,12
265628,D. Riznyk,23,Ukraine,68,,Right,3,1,SUB,186,77,23
224977,A. Micai,28,Italy,70,US Salernitana 1919,Right,2,1,SUB,186,77,12
253841,T. Rojas,34,Venezuela,65,Metropolitanos de Caracas FC,Right,2,1,GK,184,80,1
254091,21 K. Farren,19,Republic of Ireland,49,Finn Harps,Right,3,2,SUB,188,79,12
266324,22 Choi Hyeon Woong,17,Korea Republic,49,Jeonbuk Hyundai Motors,Right,3,2,RES,188,76,55
199904,J. Joronen,29,Finland,72,Venezia FC,Right,3,1,GK,197,89,66
155532,18 C. Ikeme,31,Nigeria,70,Wolverhampton Wanderers,Right,3,1,RES,191,100,1
225489,21 F. Schram,25,Iceland,62,Lyngby BK,Right,2,1,SUB,198,85,28
253955,Han Jiaqi,22,China PR,63,Guangzhou City,Right,3,1,SUB,185,76,22
186569,S. Ulreich,33,Germany,75,FC Bayern München,Right,2,1,SUB,192,87,26
266787,22 Kim Ri Gwan,18,Korea Republic,48,Daegu FC,Left,3,2,RES,184,80,44
234102,I. Radu,25,Romania,74,US Cremonese,Right,2,1,SUB,188,78,14
220058,D. Phillips,27,United Kingdom,69,KV Oostende,Right,3,1,RES,188,89,57
178767,21 N. Mihaylov,32,Bulgaria,66,,Right,2,1,SUB,194,90,13
213206,B. Stuver,31,United States,69,Austin FC,Right,1,1,GK,191,81,1
202789,A. Schwolow,30,Germany,75,FC Schalke 04,Right,3,1,GK,190,84,13
172553,J. Lössl,33,Denmark,71,FC Midtjylland,Right,2,1,SUB,195,89,1
213413,L. Vigouroux,28,Chile,64,Leyton Orient,Left,2,1,GK,194,77,22
164945,07 Nuno Mendes,28,Portugal,71,US Créteil-Lusitanos,Right,3,1,RCB,189,86,4
267755,22 Lee Sung Min,20,Korea Republic,50,Jeonbuk Hyundai Motors,Right,3,2,RES,191,79,45
257710,21 Zhang Mengxuan,21,China PR,47,Chongqing Liangjiang Athletic,Right,2,2,SUB,177,70,25
192665,A. Luthe,35,Germany,75,1. FC Kaiserslautern,Right,3,1,GK,195,85,1
222096,H. Lewis,24,United Kingdom,62,Bradford City,Right,3,1,GK,191,77,1
253836,P. Zubczuk,27,Peru,63,Cienciano,Right,2,1,SUB,183,77,12
258956,Yang Pengju,22,China PR,50,Dalian Professional Football Club,Right,2,2,RES,188,82,27
260111,21 M. Brund,17,Denmark,50,Randers FC,Left,2,2,SUB,194,80,34
223988,L. Ward,25,United Kingdom,61,Swindon Town,Right,2,1,GK,195,81,12
200734,22 Mejías,32,Spain,62,Western Sydney Wanderers,Right,2,1,SUB,194,84,20
269006,22 Sun Ziquan,18,China PR,47,Hebei FC,Right,1,2,RES,183,74,40
144172,S. Kırıntılı,37,Turkey,68,Ümraniyespor,Right,2,1,GK,185,78,1
236515,Álvaro,24,Spain,71,SD Huesca,Left,3,1,SUB,186,75,25
213951,Helton Leite,31,Brazil,76,SL Benfica,Right,2,1,SUB,197,92,77
253631,20 L. Araújo,38,Peru,65,Deportivo Binacional,Right,1,1,RES,181,79,19
110606,A. Mannus,40,Northern Ireland,65,Shamrock Rovers,Right,3,1,GK,188,94,1
252552,22 K. Tzolakis,18,Greece,67,Olympiacos CFP,Right,2,1,RES,193,80,81
201269,F. Rønnow,29,Denmark,75,1. FC Union Berlin,Right,2,1,SUB,188,81,22
176888,07 Ice-Cream,19,Nigeria,66,SK Austria Klagenfurt,Right,4,1,RES,187,75,30
208375,M. Müller,28,Germany,73,FC Luzern,Right,2,1,GK,192,92,1
188278,M. Birighitti,31,Australia,69,Dundee United,Right,4,1,GK,189,84,1
224440,J. Pollersbeck,27,Germany,70,Olympique Lyonnais,Right,3,1,RES,195,87,30
198039,M. Gillespie,30,United Kingdom,67,Newcastle United,Right,3,1,RES,192,83,29
152523,S. Flinders,36,United Kingdom,61,Mansfield Town,Right,2,1,SUB,193,87,13
269021,Zhao Wenzhe,21,China PR,48,Guangzhou FC,Right,3,2,SUB,184,73,3
262759,S. Black,20,Republic of Ireland,47,Finn Harps,Right,3,2,RES,180,75,27
254050,21 E. Viveros,24,Ecuador,60,LDU Quito,Right,2,1,SUB,196,90,12
225610,S. Gori,26,Italy,66,Perugia,Right,3,1,GK,185,73,1
234577,Diogo Costa,22,Portugal,79,FC Porto,Right,2,1,GK,188,84,99
213954,22 A. Mitryushkin,25,Russia,65,SG Dynamo Dresden,Right,3,1,SUB,189,79,22
263339,C. Rushworth,20,United Kingdom,63,Lincoln City,Left,2,1,GK,188,86,1
257237,R. Doohan,24,Scotland,63,Tranmere Rovers,Right,3,1,GK,186,75,1
146571,21 Reguero,37,Spain,64,HJK Helsinki,Right,3,1,GK,187,89,25
189430,S. Colombi,31,Italy,67,Urbs Reggina 1914 ,Right,2,1,GK,188,83,22
255284,20 Sim Min Yong,17,Korea Republic,52,Gyeongnam FC,Right,3,2,RES,188,75,34
254052,21 N. Guirin,25,Uruguay,66,Club Plaza de Deportes Colonia,Right,1,1,SUB,184,73,12
230893,O. Evans,25,Wales,62,Walsall,Right,3,1,GK,188,70,1
243952,A. Lunin,23,Ukraine,75,Real Madrid CF,Right,3,1,SUB,192,87,13
162052,D. Ousted,37,Denmark,66,FC Midtjylland,Right,3,1,SUB,193,88,31
239358,S. Dieng,27,Senegal,72,Queens Park Rangers,Right,3,1,GK,193,90,1
205352,J. Archer,29,Scotland,66,Queens Park Rangers,Right,2,1,SUB,191,80,13
214035,J. Martínez,28,Colombia,68,Junior FC,Right,2,1,SUB,184,82,31
268964,Bi Haoyang,20,China PR,48,Hebei FC,Right,3,2,RES,186,70,27
220906,D. Epassy,29,Cameroon,66,Abha Club,Right,3,1,GK,187,80,21
259845,22 M. Santilli,37,Argentina,66,Deportivo La Guaira FC,Right,2,1,GK,187,85,22
204246,M. Bettinelli,30,United Kingdom,70,Chelsea,Right,3,1,RES,194,82,13
270118,L. Temple,17,Republic of Ireland,51,Shelbourne FC,Right,2,2,RES,191,76,36
204513,M. Dupé,29,France,73,Toulouse Football Club,Right,2,1,GK,186,85,30
242288,I. Ivušić,27,Croatia,71,,Right,2,1,SUB,195,71,23
183513,J. Grahl,33,Germany,66,Eintracht Frankfurt,Right,2,1,SUB,192,88,31
253632,21 M. Sotillo,35,Peru,70,Deportivo Binacional,Right,2,1,SUB,182,78,29
253628,I. Espinoza,26,Peru,62,Ayacucho,Right,2,1,SUB,186,83,1
266542,22 Hwang Myung Hyun,19,Korea Republic,49,Suwon Samsung Bluewings,Right,3,2,RES,190,85,45
234994,Ratón,29,Spain,66,Real Zaragoza,Left,2,1,SUB,192,84,13
267824,D. McCallion,17,Republic of Ireland,47,Derry City,Right,3,2,SUB,178,65,37
257740,F. Croitoru,29,Romania,62,CS Mioveni,Right,2,1,RES,192,85,13
246704,E. Ólafsson,22,Iceland,68,FC Midtjylland,Right,3,1,SUB,201,85,13
256318,21 D. Visser,30,South Africa,58,Port Vale,Right,2,1,RES,189,88,30
254198,Á. Campos,29,Peru,69,Club Alianza Lima,Right,2,1,GK,182,82,1
210940,S. Perilli,27,Italy,65,Hellas Verona,Right,2,1,RES,195,85,34
220932,L. Kalinić,32,Croatia,75,Hajduk Split,Left,2,1,GK,201,96,91
254401,R. Farro,37,Peru,63,FBC Melgar,Right,2,1,SUB,179,80,1
263547,Dalberson,25,Brazil,63,Futebol Clube de Famalicão,Left,2,1,RES,191,85,13
236758,O. Christensen,23,Denmark,70,Hertha BSC,Right,2,1,GK,190,82,32
254194,22 G. Salvatierra,29,Bolivia,63,Club Atlético Palmaflor,Left,2,1,GK,185,73,12
157804,S. Carson,36,United Kingdom,65,Manchester City,Right,3,1,SUB,190,86,33
235840,M. Di Gregorio,24,Italy,74,AC Monza,Right,3,1,SUB,187,81,16
159233,E. Guarna,36,Italy,64,Ascoli,Right,2,1,SUB,185,82,13
4667,17 M. De Sanctis,39,Italy,76,AS Monaco,Right,2,1,SUB,190,82,16
239364,P. Köhn,24,Switzerland,70,FC Red Bull Salzburg,Right,2,1,GK,190,80,18
213407,M. Macey,27,United Kingdom,67,Luton Town,Right,2,1,SUB,201,81,33
246139,Iñaki Peña,23,Spain,72,FC Barcelona,Right,3,1,SUB,184,78,33
234383,M. Schubert,24,Germany,67,Vitesse,Right,3,1,SUB,187,82,1
234341,İ. Eğribayat,24,Turkey,70,Fenerbahçe SK,Right,2,1,SUB,193,79,70
186655,22 J. Carvallo,35,Peru,68,Club Universitario de Deportes,Right,2,1,GK,182,82,1
259314,Pere Joan,20,Spain,62,RCD Mallorca,Right,2,1,RES,188,83,44
220532,N. Contini,26,Ukraine,67,Napoli,Right,1,1,SUB,190,82,30
257288,M. Okoye,22,Nigeria,73,Watford,Right,3,1,SUB,198,94,35
253843,22 H. Pérez,30,Venezuela,61,AC Mineros de Guayana,Right,2,1,SUB,185,70,22
247072,K. Eissa,32,United Arab Emirates,71,Al Ain FC,Right,3,1,GK,179,73,17
224442,B. Kamara,25,Senegal,70,RC Strasbourg Alsace,Right,3,1,RES,196,92,30
253630,22 E. Franco,20,Peru,64,Club Sporting Cristal,Left,2,1,SUB,183,78,26
269014,22 Li Zhuoxuan,19,China PR,47,Guangzhou City,Right,3,2,RES,183,74,27
253308,21 J. Young,22,Argentina,61,Centro Atlético Fénix,Right,2,1,GK,180,74,25
261302,S. O'Brien,20,Republic of Ireland,49,Drogheda United,Right,3,2,SUB,180,75,13
200332,T. Koubek,29,Czech Republic,70,FC Augsburg,Right,2,1,SUB,197,98,40
255291,21 B. Edwards,24,United States,56,FC Cincinnati,Right,2,1,SUB,198,102,1
210022,22 P. Sprint,28,Germany,63,FC Viktoria 1889 Berlin,Right,2,1,GK,196,98,1
261144,I. Nevistić,23,Croatia,70,Dinamo Zagreb,Right,2,1,SUB,192,88,33
262203,T. Collins,19,United Kingdom,54,Colchester United,Left,2,1,SUB,187,73,44
262654,22 B. Jenciragic,21,Austria,61,FC Flyeralarm Admira,Right,2,1,SUB,183,71,30
264676,E. Ogura,20,Ghana,57,FC Nordsjælland,Right,3,1,SUB,182,75,16
175994,10 H. Hahne,23,Germany,56,Hannover 96,Right,4,1,RES,173,65,36
218971,21 S. Gbohouo,31,Côte d'Ivoire,69,,Right,2,1,GK,190,82,16
189387,T. Mickel,33,Germany,64,Hamburger SV,Right,2,1,RES,185,84,12
189061,S. Burchert,32,Germany,70,FC St. Pauli,Right,3,1,GK,187,78,30
20207,10 Nuno,35,Portugal,75,FC Porto,Right,3,1,SUB,190,92,33
258534,Diego Conde,23,Spain,65,Getafe CF,Right,3,1,SUB,187,83,27
271089,M. Tepe,21,Turkey,60,Trabzonspor,Right,2,1,SUB,187,79,54
254389,21 J. Padilla,27,Ecuador,67,Club Deportivo El Nacional,Right,4,1,SUB,185,80,1
201864,S. Thomas,32,Canada,60,Tromsø IL,Right,1,1,SUB,191,90,12
259718,F. Gebhardt,20,Germany,58,Hallescher FC,Right,3,1,SUB,188,83,23
209957,J. Busk,28,Denmark,66,1. FC Union Berlin,Right,2,1,RES,189,87,12
223082,W. Norris,28,United Kingdom,65,Burnley,Left,3,1,RES,195,81,25
240225,22 M. Safonov,22,Russia,75,,Right,2,1,GK,192,87,12
266336,P. Vaitsiakhovich,32,Belarus,63,IFK Värnamo,Right,2,1,GK,194,83,30
256699,S. Osigwe,28,Nigeria,62,FC Lugano,Right,2,1,SUB,185,80,58
205068,22 Cristiano,30,Portugal,65,FC Dinamo 1948 Bucureşti,Right,2,1,GK,191,80,13
250753,A. Trubin,20,Ukraine,72,Shakhtar Donetsk,Right,2,1,GK,198,86,81
259549,M. Ballesteros,20,Chile,58,Universidad Católica,Right,2,1,SUB,193,90,12
163600,J. Ruddy,35,United Kingdom,70,Birmingham City,Right,3,1,GK,193,97,21
222572,Iván Villar,24,Spain,71,RC Celta de Vigo,Right,2,1,SUB,189,76,1
165735,B. Jones,40,Australia,65,Perth Glory,Left,2,1,RES,193,87,1
268454,22 A. Cabañas,18,Mexico,57,Cruz Azul,Right,3,1,SUB,182,71,81
258466,Leo Román,22,Spain,65,RCD Mallorca,Right,2,1,RES,185,78,31
262076,22 E. Henriksson,18,Finland,53,HJK Helsinki,Right,4,1,RES,198,80,45
253688,M. Popa,21,Romania,65,FC Voluntari,Right,2,1,GK,190,82,71
257794,F. Iacob,28,Romania,67,AFC UTA Arad,Right,2,1,GK,180,84,93
253044,20 Gonzi,21,Spain,63,Deportivo Alavés,Right,3,1,RES,184,78,38
253844,22 Y. Yustiz,29,Venezuela,65,Aragua Fútbol Club,Left,2,1,GK,185,75,1
253842,G. Schiavone,29,Venezuela,66,Metropolitanos de Caracas FC,Right,2,1,SUB,188,86,12
253840,D. Valdés,29,Venezuela,61,Deportivo Táchira FC,Left,2,1,SUB,183,78,22
256742,L. Lund,22,Denmark,66,Viborg FF,Right,3,1,GK,195,81,1
199321,T. Holý,30,Czech Republic,62,Carlisle United,Right,3,1,GK,206,102,1
247479,L. Unbehaun,21,Germany,65,Borussia Dortmund,Right,3,1,RES,185,82,38
260012,22 L. Lewis,20,United States,58,New York Red Bulls,Right,2,1,RES,193,80,88
206561,C. Walton,26,United Kingdom,68,Ipswich Town,Left,2,1,GK,195,72,1
261417,K. Mier,22,Colombia,70,Atlético Nacional,Right,1,1,GK,190,73,32
207610,R. Meara,31,United States,65,New York Red Bulls,Right,3,1,SUB,193,84,18
238033,F. Niță,34,Romania,76,AC Sparta Praha,Right,2,1,RES,184,78,1
257640,A. Lis,30,Poland,63,Warta Poznań,Right,3,1,GK,192,78,1
268279,22 J. Looschen,24,Germany,44,SV Meppen,Right,3,2,RES,178,78,42
256407,F. Petroli,24,Argentina,66,River Plate,Left,2,1,RES,187,85,12
200525,S. Walker,30,United Kingdom,62,Kilmarnock,Right,2,1,SUB,198,85,20
189917,F. Lehmann,33,Germany,60,SV Elversberg,Right,3,1,SUB,191,78,1
262621,G. Mamardashvili,21,Georgia,77,Valencia CF,Left,3,1,GK,199,88,28
259885,M. Silveira,22,Uruguay,66,Montevideo Wanderers,Right,2,1,GK,187,88,1
182435,22 M. Langerak,32,Australia,71,Nagoya Grampus,Right,3,1,GK,193,80,1
250842,J. Graterol,25,Venezuela,75,América de Cali,Right,3,1,GK,176,82,1
230971,N. Tzanev,25,New Zealand,64,AFC Wimbledon,Right,1,1,GK,195,90,1
260824,21 L. Volkmer,18,Germany,55,SpVgg Unterhaching,Right,3,1,RES,191,82,45
176922,22 F. Assmann,35,Argentina,64,Club Atlético Aldosivi,Right,2,1,RES,188,80,35
254195,J. Careaga,25,Bolivia,64,Club The Strongest,Right,2,1,SUB,184,88,33
242703,J. Marcinkowski,25,United States,66,San Jose Earthquakes,Right,2,1,GK,188,82,1
258209,22 I. Suárez,19,Uruguay,61,Club Nacional de Football,Right,2,1,RES,178,72,25
269967,O. Lindell,20,Sweden,57,IFK Norrköping,Right,3,1,SUB,185,75,30
264116,Iturbe,18,Spain,65,Atlético de Madrid,Right,3,1,RES,186,75,33
234260,A. Fisher,24,United Kingdom,65,Swansea City,Right,3,1,GK,183,73,1
262956,N. Vasilj,26,Bosnia and Herzegovina,70,FC St. Pauli,Right,2,1,RES,193,89,22
257475,Shi Chenglong,23,China PR,55,Henan Songshan Longmen FC,Right,3,1,RES,185,76,1
243594,A. Stone,22,United Kingdom,61,Port Vale,Right,3,1,GK,186,75,1
255079,22 Y. Obata,19,Japan,63,Vegalta Sendai,Right,3,1,SUB,183,79,1
258390,I. Grbić,26,Croatia,74,Atlético de Madrid,Right,3,1,SUB,195,93,1
180548,S. Al Sheeb,32,Qatar,68,,Right,3,1,GK,185,79,1
208778,N. Manfredini,34,Italy,66,Benevento,Right,2,1,SUB,190,80,12
265987,L. Bendel,18,Germany,57,Hallescher FC,Right,3,1,SUB,190,81,32
137317,17 L. Cappone,37,France,65,Stade Lavallois Mayenne FC,Right,3,1,GK,182,74,16
135587,N. Mäenpää,37,Finland,67,Venezia FC,Right,3,1,SUB,191,86,1
230000,22 W. Jääskeläinen,22,Finland,62,Crewe Alexandra,Left,3,1,SUB,183,73,1
253354,21 H. Galíndez,33,Ecuador,70,C.D. Universidad Católica del Ecuador,Right,2,1,GK,188,90,12
258948,Fortuño,20,Spain,66,RCD Espanyol de Barcelona,Right,3,1,RES,183,77,34
252905,L. Kasten,21,Germany,62,VfL Wolfsburg,Right,3,1,RES,187,88,45
237127,D. Thiam,24,Senegal,68,SPAL,Right,1,1,SUB,202,87,22
245601,C. Sánchez,22,Cuba,65,Real Sporting de Gijón,Left,2,1,SUB,193,88,25
210502,22 M. Kuttin,27,Austria,67,RZ Pellets Wolfsberger AC,Right,3,1,GK,194,94,29
232350,J. Posavec,26,Croatia,68,Aalborg BK,Right,3,1,GK,190,85,1
266214,B. Heras,27,Ecuador,68,LDU Quito,Right,3,1,SUB,181,80,26
242879,M. Vandevoordt,20,Belgium,70,KRC Genk,Right,3,1,GK,192,80,26
263805,T. Puzankov,19,Ukraine,60,Shakhtar Donetsk,Right,2,1,SUB,194,83,12
237935,K. Klaesson,21,Norway,65,Leeds United,Left,2,1,SUB,189,76,13
259532,Joan García,21,Spain,66,RCD Espanyol de Barcelona,Right,3,1,SUB,195,77,1
262041,P. Maguire,19,Republic of Ireland,49,Sligo Rovers,Right,3,2,RES,186,70,33
211398,M. Caillard,28,France,68,FC Metz,Right,3,1,SUB,191,87,30
263052,22 Z. Oualah,26,United Kingdom,58,AFC Wimbledon,Right,3,1,SUB,180,75,31
257901,22 H. Holguín,20,United States,57,Santos Laguna,Right,3,1,RES,180,68,81
240091,G. Vicario,25,Italy,78,Empoli,Right,1,1,GK,188,76,13
239254,22 B. Özer,21,Turkey,69,Fenerbahçe SK,Right,3,1,SUB,190,73,35
187218,22 M. Jiménez,31,Mexico,66,Club Deportivo Guadalajara,Left,2,1,GK,182,81,23
212710,Joel Pereira,26,Portugal,66,RKC Waalwijk,Right,2,1,SUB,188,70,21
259930,D. Méndez,31,Bolivia,66,Royal Pari,Right,3,1,SUB,185,73,13
208041,17 M. Ridgers,25,Scotland,61,Partick Thistle FC,Right,1,1,SUB,185,82,35
213649,21 D. Iliev,25,North Macedonia,61,Arsenal,Right,3,1,RES,196,80,46
2196,18 R. Weidenfeller,36,Germany,75,Borussia Dortmund,Left,1,1,SUB,190,90,1
268938,22 H. Fagerberg,17,Sweden,52,Mjällby AIF,Right,2,1,SUB,186,76,30
241790,22 A. Beiranvand,28,Iran,70,Boavista FC,Right,1,1,SUB,196,85,90
253629,R. Solís,24,Peru,66,Club Sporting Cristal,Right,2,1,SUB,186,79,12
240987,M. Cooper,22,United Kingdom,68,Plymouth Argyle,Right,3,1,GK,185,75,1
169163,16 A. Hassan,30,Lebanon,56,IF Elfsborg,Right,2,1,SUB,197,95,23
260323,22 M. Murakami,28,Japan,68,Avispa Fukuoka,Right,2,1,GK,185,85,31
263032,V. Kovacević,24,Bosnia and Herzegovina,70,Raków Częstochowa,Right,1,1,GK,192,81,1
269955,J. Heekeren,21,Germany,63,FC Schalke 04,Right,5,1,RES,194,86,28
104737,20 B. Roche,37,Republic of Ireland,62,Morecambe,Right,3,1,SUB,193,90,1
252154,M. Carnesecchi,22,Italy,74,Atalanta,Right,3,1,SUB,191,83,16
252773,J. Griffiths,20,United Kingdom,65,Portsmouth,Right,3,1,GK,198,87,1
257568,S. Tangvik,19,Norway,55,Rosenborg BK,Right,2,1,SUB,185,75,24
263673,Andrew,21,Brazil,70,Gil Vicente FC,Right,2,1,SUB,189,76,42
265508,22 E. Recalde,25,Ecuador,63,9 de Octubre,Right,2,1,SUB,187,81,13
253442,F. de Keijzer,22,Netherlands,70,FC Utrecht,Right,3,1,GK,193,83,16
270666,G. Balanta,20,Colombia,62,Club Deportes Tolima,Right,2,1,SUB,193,80,35
259049,21 J. Stejskal,23,Czech Republic,73,SK Slavia Praha,Left,3,1,SUB,190,78,13
267696,J. Briceño,24,Venezuela,60,Deportivo La Guaira FC,Right,3,1,SUB,180,82,30
266215,G. Falcón,25,Uruguay,70,LDU Quito,Right,3,1,GK,190,86,1
257375,22 Esteve,23,Spain,63,FC Cartagena,Right,3,1,SUB,183,79,27
199574,A. Letellier,31,France,68,Paris Saint-Germain,Right,2,1,RES,193,93,90
254053,21 I. Cartés,22,Uruguay,62,Club Plaza de Deportes Colonia,Right,2,1,SUB,180,76,1
256017,22 M. Bolboașă,31,Romania,57,FC Academica Clinceni,Right,2,1,SUB,187,77,1
266358,22 K. Piric,26,Bosnia and Herzegovina,65,Göztepe SK,Right,2,1,GK,192,89,12
258718,M. Ilić,24,Serbia,69,KV Kortrijk,Right,2,1,GK,191,81,31
258727,Iago Domínguez,20,Spain,62,CD Mirandés,Right,2,1,SUB,183,76,30
213489,20 M. Kuchta,23,Poland,60,Zagłębie Lubin,Right,2,1,SUB,188,73,96
269511,M. Jedlička,24,Czech Republic,70,FC Viktoria Plzeň,Right,2,1,SUB,187,83,16
269029,22 Min Seong Jun,21,Korea Republic,54,Incheon United FC,Right,3,1,RES,190,77,23
262463,V. Drăghia,31,Romania,58,Rapid București,Right,3,1,SUB,192,88,90
258498,B. Verbruggen,19,Netherlands,66,RSC Anderlecht,Right,3,1,SUB,193,75,16
260604,22 W. Brown,19,United Kingdom,55,Newcastle United,Right,3,1,RES,184,74,72
257862,J. Belshaw,31,United Kingdom,65,Bristol Rovers,Right,2,1,GK,191,80,1
269795,M. Delavallée,18,Belgium,56,Royal Charleroi S.C.,Right,2,1,RES,185,75,55
259065,Arnau Tenas,21,Spain,67,FC Barcelona,Right,2,1,RES,185,85,36
268377,22 D. Kleinhensl,21,Germany,60,Türkgücü München,Right,1,1,SUB,183,76,21
257618,A. Gremsl,27,Austria,62,SC Rheindorf Altach,Left,2,1,SUB,190,85,31
255583,21 Y. Minami,40,Japan,63,Yokohama FC,Right,2,1,SUB,185,78,18
248158,G. Slonina,18,United States,66,Chicago Fire Football Club,Right,2,1,GK,193,89,1
238060,N. Trott,23,United Kingdom,65,West Ham United,Left,3,1,RES,188,75,25
258767,Javier Izquierdo,21,Spain,63,Real Sporting de Gijón,Right,2,1,RES,181,76,41
241978,21 C. Higuera,19,Mexico,63,Club Tijuana,Right,3,1,SUB,182,77,29
262725,R. Began,25,Romania,58,Sepsi OSK Sf. Gheorghe,Right,2,1,SUB,194,91,12
260935,21 Gasca,20,Spain,58,SD Huesca,Right,2,1,RES,182,78,40
254196,21 L. Fernández,42,Colombia,61,Sociedad Deportiva Aucas,Right,2,1,SUB,187,82,1
216264,J. Dixon,28,United Kingdom,62,Bolton Wanderers,Right,3,1,SUB,193,72,12
